,model1,model2,model3,model4,model5,model6
0,0.34081923095947286,0.3268059571805222,0.2967189395933747,0.17305504785070647,0.2899130455512226,0.3346599540284628
1,0.3787382230059241,0.30451869956632965,0.3503425394038507,0.35245518242696716,0.3113039859315663,0.342024253966748
2,0.30548150496298776,0.3069610114090662,0.28179538707671653,0.16574100432702168,0.2352046708864607,0.21512311450693258
3,0.18724468554891574,0.19633061041729113,0.18747057667676575,0.3237265521445975,0.1712836363828286,0.26405211816900825
4,0.205455613189651,0.28164189130132894,0.2523926968429978,0.2220192514225439,0.23224053252170546,0.281559623031296
5,0.323719478272165,0.32935730639123334,0.28196070832629905,0.3207058775410267,0.2501941209706982,0.36408731042951004
6,0.3942626531405865,0.3966907585114891,0.3879904273926313,0.1931889937092295,0.39876079433276684,0.3279513197666805
7,0.24924755567942525,0.2966924408156098,0.25415956223555924,0.21102196644986712,0.2508409624753825,0.28006249082078327
8,0.30271423330463076,0.30827561460547165,0.3058262251609473,0.36680468960181684,0.268405708806381,0.2788398856766886
9,0.29098575390831954,0.3183396619276803,0.2614430223802685,0.2839635141486118,0.27587839547065035,0.313972962657199
10,0.24509394947189697,0.27461759551821274,0.2642437707934447,0.4221522366395621,0.3819286750441214,0.333334641752452
11,0.2730529519142109,0.23648931318371097,0.22836073193201178,0.23529291330231064,0.2133499649317541,0.3178363593984698
12,0.3797934329210001,0.35610015367792835,0.3176154753863077,0.2881804806319134,0.3686436118763006,0.290477770967643
13,0.27088062823562753,0.2798729418618724,0.3227181209408293,0.2767065351144463,0.25681244321177127,0.27970211563998554
14,0.15012050422922713,0.30404289612004315,0.31889604567238317,0.38564280933236394,0.22955791564550224,0.3230873267615573
15,0.34698011303136067,0.3440256110672044,0.3514440535206466,0.25954677656552666,0.3274197760750003,0.3016226934781203
16,0.3447310097673389,0.18046711740479351,0.1771914366346864,0.3753319571004125,0.30755683696126146,0.27697635184509645
17,0.2767944059611186,0.2429395371995066,0.2496194391124258,0.22885150172280436,0.2719859326712528,0.3024681448940924
18,0.14566019674736308,0.16159866210068027,0.15134066979969904,0.2986080700726272,0.1841986159318253,0.29233205377625165
19,0.2630718037033986,0.2996335825996188,0.29030541109654673,0.24154427947772028,0.36041001879201373,0.31022385008319037
20,0.20529761400943816,0.23475717138994834,0.22629216259037613,0.26693274741158524,0.2350491835809026,0.297732110517889
21,0.24577120401465335,0.3986693483428817,0.34841853756704333,0.2889202509052798,0.3460187028217335,0.3843356805848462
22,0.28677449596782506,0.2914331820571732,0.2688740134369441,0.20616310105650235,0.20185331604941836,0.19950652505681063
23,0.2981090418488144,0.26639058835136653,0.1923971927790389,0.2631577901150367,0.21940392513234047,0.32784214508384835
24,0.2512651148092044,0.2693239899513015,0.2500087527865529,0.16974785094193798,0.24418013778281022,0.213958540290016
25,0.33667167302411005,0.2921668945504204,0.3027894077261964,0.3285759298814187,0.2714342369929676,0.261990370273632
26,0.28076284265397505,0.2570201570699356,0.24778923079836102,0.14440470645971346,0.2706563356013783,0.2392629004792995
